id,country
53389,France
8434,Italy
8434,France
8434,United Kingdom
122796,Australia
111473,United Kingdom
204810,Israel
126963,Japan
136735,Colombia
136735,Mexico
136735,United States of America
153158,Argentina
153158,Spain
56965,United States of America
243531,United States of America
290075,South Korea
292062,United States of America
54773,United States of America
120497,United States of America
95504,United States of America
177945,Japan
127560,Australia
127560,United Kingdom
83896,United States of America
277809,United States of America
118289,Sweden
118289,United Kingdom
118289,France
118289,Belgium
109391,United Kingdom
109391,United States of America
159128,United States of America
39102,Japan
150249,United States of America
94747,United States of America
89581,United States of America
90966,United States of America
24671,New Zealand
24671,United Kingdom
96944,United Kingdom
96944,Germany
190880,France
173467,United States of America
193638,United States of America
4949,United States of America
27093,France
225235,Russia
16076,Estonia
16076,Sweden
33114,Norway
152206,United States of America
206408,France
176068,United States of America
168806,Sweden
39148,Japan
38189,United States of America
113594,France
113594,Belgium
113594,United States of America
60140,United States of America
75507,United States of America
110391,Turkey
110391,Iraq
75404,Iran
173340,United States of America
256122,Brazil
159002,United States of America
140174,United States of America
126749,United States of America
168530,United States of America
84971,United States of America
137094,Russia
137094,United States of America
157350,United States of America
6418,France
6418,United States of America
31334,Japan
15494,United States of America
240916,United States of America
240916,Germany
240916,Canada
54642,United States of America
91052,France
221667,France
51259,France
51259,Serbia
182972,Australia
95943,United States of America
159037,United Kingdom
159037,United States of America
159037,Egypt
102207,France
52395,United States of America
91817,United States of America
79316,United States of America
242661,Germany
163875,United States of America
81600,Netherlands
19551,Canada
19551,United States of America
31769,Japan
91380,Italy
91380,France
2442,Canada
29403,United States of America
101352,France
101352,Iran
55922,Canada
84178,United States of America
41374,United States of America
59145,France
149206,United States of America
10958,Canada
10958,United States of America
118011,Mexico
26657,United States of America
159932,United Kingdom
159932,United States of America
159932,Canada
28062,Germany
28062,Sweden
21072,Sweden
37351,France
33998,France
39311,United States of America
161315,United States of America
61663,France
56906,United States of America
31780,United States of America
255576,Mexico
297560,Greece
266549,Greece
134096,Argentina
138977,United States of America
109259,United States of America
89445,United States of America
75020,United States of America
156965,United States of America
71622,Spain
71622,Mexico
11188,Italy
11188,Germany
11188,United Kingdom
11188,South Africa
177047,United States of America
331958,Greece
288526,Greece
72872,United States of America
72872,Japan
174344,Canada
25003,United States of America
52150,Turkey
78308,Sweden
114638,United States of America
217993,United States of America
34131,Japan
174671,Sweden
174671,France
174671,Ireland
157384,Nigeria
157384,United States of America
136727,Romania
136727,France
56647,Spain
185008,India
199423,United States of America
24475,France
24475,Italy
24475,United Kingdom
215991,United States of America
21073,Germany
11765,United Kingdom
104710,Greece
92834,Turkey
126783,United States of America
92647,Germany
92647,Sweden
19199,Germany
19199,Croatia
126319,Belgium
126319,France
126319,Luxembourg
111421,United States of America
57680,United States of America
72465,France
72465,Belgium
69746,France
69746,Belgium
69746,Tunisia
114888,United States of America
104086,France
222911,United States of America
84690,United States of America
65374,United States of America
36075,Japan
117773,United States of America
78239,United States of America
76268,France
7269,United States of America
207769,United States of America
207769,Germany
137968,Australia
12758,Germany
12758,Italy
12758,Monaco
173185,France
42262,United States of America
42456,United States of America
180383,United States of America
29007,Finland
22264,United States of America
96482,United States of America
218689,United States of America
107430,United States of America
100241,United States of America
100241,Australia
378240,Japan
72013,Japan
44969,United States of America
44693,United States of America
54102,United Kingdom
54102,United States of America
208529,United States of America
253077,United States of America
157099,United Kingdom
157099,United States of America
48397,Canada
181886,Canada
181886,Spain
72767,Canada
107203,Brazil
112575,Portugal
112575,Spain
112575,France
216369,Portugal
171540,Israel
164328,Germany
37564,United States of America
54312,Czech Republic
27960,Turkey
33031,United States of America
30123,United States of America
186992,France
130150,United States of America
184352,Canada
184352,France
136437,France
136437,Belgium
136437,Canada
100898,Belgium
236399,United States of America
236399,Canada
128006,United States of America
33280,Norway
17940,United States of America
17940,Canada
2180,Sweden
100063,United States of America
21435,France
90728,United States of America
36299,United States of America
59744,United States of America
157841,Canada
157841,France
295841,Philippines
295841,United States of America
45266,Philippines
45266,United States of America
11927,Norway
19400,France
40352,Italy
59118,France
242033,United States of America
47831,France
44516,Argentina
44516,United States of America
79919,Germany
177888,United States of America
66892,United Kingdom
66892,Luxembourg
66892,United States of America
234155,Ecuador
234155,Spain
170234,United States of America
54278,Japan
54279,Japan
26947,Japan
160068,Chile
60025,France
14028,United States of America
137748,Sweden
104211,United States of America
144121,United States of America
152760,Germany
152760,United States of America
150093,United States of America
150093,United Kingdom
150093,France
137106,United States of America
32996,United States of America
106573,United States of America
136582,France
97794,Philippines
97020,Canada
97020,United States of America
209247,Canada
99608,United States of America
91101,United States of America
83665,United States of America
61501,United States of America
249397,Denmark
249397,Belgium
249397,Germany
249397,United Kingdom
249397,France
83564,United States of America
118513,Sweden
137566,United States of America
2594,France
253445,Finland
24685,France
24685,United Kingdom
49729,France
75090,United States of America
43191,United States of America
42325,United States of America
87293,United States of America
219318,Belgium
219318,France
172890,France
74461,United States of America
20756,United States of America
16032,Denmark
16032,Sweden
4883,Germany
4883,Spain
4883,France
4883,United Kingdom
27952,Turkey
52147,Turkey
190341,Finland
103717,Germany
103717,France
144336,United States of America
120143,China
41109,India
41109,Germany
25519,India
47100,Iran
141614,Finland
17794,Finland
422906,United States of America
33801,Italy
146490,France
146490,United Kingdom
140873,United States of America
141043,United Kingdom
141043,Germany
246320,France
197082,France
197082,Poland
84362,Spain
84362,Germany
84362,France
232898,United States of America
67793,Hong Kong
122435,Germany
143049,United States of America
99367,United States of America
37585,Japan
157834,United Kingdom
157834,France
157834,United States of America
157834,Romania
226857,United States of America
137321,United States of America
192345,United States of America
210913,Austria
83727,Canada
83727,United States of America
83727,France
71203,United States of America
43042,United States of America
40435,Hong Kong
232731,United States of America
31445,United States of America
81699,United States of America
81699,United Kingdom
146375,France
157847,United States of America
31295,Sweden
12124,Argentina
32547,Argentina
32547,Switzerland
32547,France
33563,United States of America
39341,United States of America
114575,United States of America
102597,United States of America
20493,India
133441,Ireland
103732,United States of America
237692,United States of America
418029,Japan
71055,France
210047,United States of America
17684,France
30127,Brazil
249923,United States of America
60160,Japan
98162,Belgium
13470,United States of America
79869,United States of America
14872,United States of America
359195,United States of America
218277,United States of America
212721,Canada
212721,France
103875,France
103875,China
22504,France
182246,France
222899,United States of America
120467,United Kingdom
120467,United States of America
120467,Germany
201086,United Kingdom
201550,United States of America
84319,United States of America
255756,China
256106,China
233470,United States of America
253046,United States of America
21474,United States of America
142984,United States of America
13934,United States of America
13061,United States of America
24589,United States of America
83573,Sweden
41445,United Kingdom
125680,Norway
33817,Colombia
33817,Mexico
137646,United States of America
48707,Japan
4494,Spain
86814,Belgium
86814,France
86814,Germany
187028,Palestinian Territory
252841,India
77458,France
77458,Germany
77458,Belgium
248507,Belgium
248507,France
127847,Paraguay
204765,France
183836,France
220286,Spain
220286,United States of America
294709,Japan
295355,Japan
329740,Japan
172913,United States of America
225565,United States of America
158908,United States of America
157336,Canada
157336,United States of America
157336,United Kingdom
159937,United States of America
179146,Austria
179146,France
24417,Japan
24417,United States of America
160070,United States of America
160070,Canada
67657,France
67657,Italy
77133,Denmark
153652,United Kingdom
21580,United States of America
32930,United States of America
19325,United States of America
133715,United States of America
192102,France
192102,United States of America
263937,United Kingdom
111481,France
205724,United Kingdom
205724,United States of America
205724,Puerto Rico
225574,France
225574,United Kingdom
225574,United States of America
158914,United Kingdom
85444,Spain
95243,United Kingdom
24756,United States of America
70798,Japan
159095,United Kingdom
117375,United Kingdom
199818,Australia
158907,United States of America
198375,Japan
83214,Japan
48263,Germany
100632,United States of America
156415,United States of America
266373,United States of America
22259,United States of America
52817,United States of America
79073,Canada
10574,Germany
90517,United States of America
201414,Japan
53182,United States of America
108668,United States of America
88583,United States of America
51581,Japan
23527,Japan
23527,Russia
23527,Canada
202141,United States of America
55398,Finland
121074,United States of America
121695,United States of America
41552,United States of America
49001,France
257155,Sweden
87017,Argentina
87017,Uruguay
204349,United States of America
242076,United States of America
242076,Bahamas
47459,Italy
47459,Germany
47459,United Kingdom
168245,India
47626,United States of America
37316,Italy
248774,United States of America
175291,United States of America
121015,United States of America
121113,United Kingdom
196024,Sweden
196024,Denmark
196024,Germany
80837,Canada
191566,United States of America
222671,United States of America
128246,South Korea
21788,Luxembourg
21788,France
241968,Spain
256731,United States of America
45384,Japan
43135,United States of America
20626,France
167983,Brazil
73624,Brazil
79194,Italy
79194,Israel
200145,Japan
184578,United States of America
56743,United States of America
148044,Germany
120509,United States of America
3162,United States of America
24775,United States of America
20695,Romania
20695,United Kingdom
82703,United States of America
97370,United Kingdom
97370,Switzerland
97370,United States of America
136797,Philippines
136797,United States of America
136797,United Kingdom
136797,France
242042,United States of America
38049,France
118769,United Kingdom
177494,United States of America
40346,Hong Kong
45514,France
68827,France
182827,Japan
74343,United States of America
8064,Germany
209403,United States of America
235260,United States of America
94331,United States of America
116894,United States of America
116894,Canada
145995,United States of America
159464,United States of America
68713,France
144728,Finland
144724,Finland
47771,United States of America
96920,Georgia
96920,Russia
115821,Spain
58767,South Africa
62156,Brazil
228202,Brazil
203217,Brazil
54597,United States of America
184323,Netherlands
39853,United States of America
209355,France
134350,Japan
236737,Spain
118915,United States of America
116760,United States of America
39293,United Kingdom
101242,United States of America
157690,France
186971,France
186971,Germany
199740,Sweden
214250,Australia
86133,United States of America
46460,United States of America
31950,United Kingdom
164184,United States of America
160162,United States of America
4111,United States of America
85620,France
85620,Italy
192577,Japan
394403,Germany
26286,United States of America
45007,United Kingdom
45007,United States of America
22592,United States of America
31214,Spain
31214,Italy
109891,United States of America
25541,Sweden
25541,Denmark
80992,Netherlands
248390,France
71996,United States of America
39211,United States of America
16167,United States of America
47194,United States of America
100402,United States of America
168399,Finland
168399,Norway
168399,Germany
168399,Sweden
168399,France
114172,Finland
180420,France
209276,Ireland
209276,United Kingdom
128113,Japan
226247,United States of America
86834,United States of America
227783,Canada
227783,South Korea
257346,Japan
204668,France
214418,Brazil
214418,France
203715,France
256628,Canada
19501,United States of America
110381,Senegal
110381,France
38080,France
56415,France
215031,Canada
191104,Netherlands
42216,France
42216,Germany
42216,Italy
42216,United States of America
27196,United Kingdom
29290,Australia
29290,Japan
29290,United States of America
4112,United States of America
173455,United States of America
233841,United States of America
102855,United States of America
63143,United States of America
373745,United States of America
12685,Canada
12685,Germany
12685,United States of America
112731,United States of America
42551,United States of America
1732,United States of America
142159,United States of America
5494,Germany
5494,United Kingdom
5494,United States of America
5494,Luxembourg
70993,France
99119,France
17456,Canada
17456,Germany
68123,Germany
65674,United Kingdom
65674,Spain
95752,United States of America
232862,United States of America
204113,Hungary
94664,Hungary
253239,France
253239,Germany
31329,France
125395,France
53168,Hong Kong
155084,United States of America
188207,United States of America
145220,United States of America
36861,United States of America
111250,United States of America
14408,France
42802,France
40172,Japan
192134,United Kingdom
186997,Cambodia
186997,France
218931,United States of America
218931,Canada
89237,United States of America
119360,Italy
215743,South Korea
64527,Japan
190955,France
190955,United States of America
208277,Germany
256561,Germany
256561,Singapore
256561,Ukraine
256561,United States of America
256561,China
9753,Luxembourg
9753,United Kingdom
9753,United States of America
51486,United States of America
199463,Sweden
213386,Italy
38655,United States of America
252607,France
110112,United States of America
209799,United States of America
138222,United States of America
60438,United States of America
224040,United States of America
146955,United States of America
174675,United Kingdom
94344,Germany
29854,Canada
29854,United States of America
256474,United Kingdom
256474,Puerto Rico
80973,United States of America
170689,France
34459,United States of America
183433,United States of America
180960,Russia
56533,United States of America
38626,United Kingdom
38626,Hungary
96769,United States of America
96769,United Kingdom
95177,United States of America
193612,United Kingdom
193612,United States of America
200505,United States of America
52762,Australia
178603,United States of America
94887,United States of America
191294,Denmark
191294,Sweden
131916,United States of America
211078,Canada
40715,United States of America
70417,Canada
264482,Russia
180299,Indonesia
158091,United Kingdom
171776,United States of America
40740,United States of America
64349,France
48591,Germany
46667,United States of America
90590,United States of America
77528,Canada
44369,Philippines
39214,United States of America
35057,United States of America
67633,Serbia
104250,United States of America
88237,Brazil
102382,United States of America
42733,Italy
127495,Philippines
26831,United Kingdom
42711,United States of America
251519,United States of America
74241,Japan
74241,United States of America
47628,United States of America
185602,United States of America
157832,Ireland
157832,United Kingdom
127540,United States of America
127540,Iran
157547,United States of America
24006,United States of America
45588,United States of America
94248,United States of America
71990,United Kingdom
249660,United States of America
156320,United States of America
244509,France
244509,United States of America
62661,United States of America
268875,United States of America
50767,United States of America
161297,United States of America
30844,Australia
197796,France
197796,Germany
61492,Japan
73215,Netherlands
179538,Spain
179538,France
25388,United Kingdom
47956,United States of America
127702,Spain
172385,United States of America
262481,United States of America
196027,Sweden
226448,United States of America
214314,United States of America
32005,United States of America
60908,United States of America
119926,United States of America
214030,United States of America
157353,China
157353,United Kingdom
157353,United States of America
153641,United Kingdom
77333,United Kingdom
167575,United States of America
59726,Ireland
59726,United Kingdom
236751,United States of America
42697,United States of America
166621,United States of America
84465,United States of America
25951,Japan
193610,United States of America
184345,United States of America
242203,United States of America
12242,Hong Kong
12242,Japan
12242,Kazakhstan
12242,Malaysia
12242,Russia
12242,Singapore
12242,South Korea
12242,Taiwan
12242,United States of America
113743,United States of America
258369,China
209350,France
209350,United Kingdom
19063,Japan
139799,United States of America
215656,Costa Rica
203739,United States of America
127016,United States of America
199341,France
199341,Germany
199341,United States of America
123961,United States of America
95556,United States of America
221737,United States of America
254473,Canada
254473,France
152792,United States of America
112083,United States of America
89547,United States of America
43857,United States of America
80918,United States of America
130398,United States of America
54752,United States of America
95555,United States of America
89584,Turkey
168742,Australia
168742,Lao People's Democratic Republic
168742,Thailand
145247,Sweden
210479,United Kingdom
210479,United States of America
159403,Japan
126442,United States of America
242310,France
242310,United States of America
38585,United States of America
43901,United States of America
180624,United States of America
44323,United States of America
211059,Germany
211059,Greece
293444,Finland
76649,Canada
76649,Germany
76649,United States of America
44269,France
225564,France
137217,Canada
226269,United States of America
192813,United States of America
22701,Japan
22701,United States of America
119593,United States of America
51848,United States of America
236417,United States of America
197919,United States of America
120837,United States of America
44721,United States of America
61642,United Kingdom
42472,United States of America
71721,Germany
71721,Sweden
71721,Finland
195589,United States of America
33091,Sweden
46845,United States of America
49588,Poland
54919,Sweden
195841,Mauritania
195841,France
177552,United States of America
227425,United States of America
258096,United States of America
216541,United States of America
112287,United Kingdom
272525,Germany
49158,Italy
49158,United States of America
191720,France
191720,United States of America
110958,United Kingdom
110958,France
259879,United States of America
174316,United States of America
52531,Japan
205601,United Kingdom
152599,United States of America
39785,United States of America
19703,India
30648,Italy
30648,United States of America
262338,United States of America
53144,United States of America
38980,United States of America
82529,Germany
94478,United Kingdom
26166,United States of America
139519,United States of America
139519,Chile
186935,Mexico
48949,United States of America
16931,United States of America
36465,United Kingdom
38281,Japan
44263,Hong Kong
252680,United States of America
105945,United States of America
128237,United States of America
128237,Argentina
197562,India
10244,Germany
55589,Denmark
195522,Mexico
54281,Japan
199715,United States of America
240832,France
240832,United States of America
127585,United Kingdom
127585,United States of America
124905,Japan
124905,United States of America
179818,United States of America
90617,Bosnia and Herzegovina
74505,United States of America
187596,United States of America
222724,United States of America
223971,United Kingdom
188166,United States of America
192132,United States of America
212231,Canada
42092,India
41781,India
41781,France
215407,Morocco
215407,France
4269,France
54280,Japan
54284,Japan
59981,India
59981,United States of America
212778,United States of America
37848,Taiwan
209091,United Kingdom
41847,United States of America
1840,United States of America
49634,France
49634,Italy
267795,Canada
267795,United States of America
267795,France
69780,United States of America
89670,Finland
120852,Japan
54306,Japan
40721,United States of America
96912,United States of America
205225,United States of America
54307,Japan
253251,Spain
179085,United States of America
113833,United States of America
91471,United Kingdom
91471,United States of America
113154,Japan
113154,United States of America
238006,United Kingdom
210947,Canada
158936,United States of America
138544,United States of America
214990,United States of America
174162,United States of America
95551,Mexico
121890,United States of America
260202,United Kingdom
260339,United Kingdom
171795,United States of America
49514,Hong Kong
272543,Germany
232672,United States of America
198277,United States of America
253270,United States of America
276122,New Zealand
276122,Canada
276122,United States of America
56171,United States of America
166822,United States of America
75950,United States of America
462788,United States of America
204784,United States of America
169853,United States of America
147726,United States of America
65603,United States of America
47901,United States of America
102651,United States of America
192149,France
192149,United Kingdom
192149,United States of America
254474,United States of America
148021,United States of America
5421,Italy
268823,United States of America
194722,United States of America
92269,United States of America
77925,United Kingdom
77925,Italy
5157,United States of America
118283,United States of America
176670,United States of America
46615,United States of America
190950,United Kingdom
32929,United States of America
133827,France
133827,Spain
133827,Italy
133827,Germany
258893,United States of America
137698,Chile
137698,France
209249,France
99312,United States of America
188161,United States of America
109133,United States of America
42200,France
42200,Italy
31185,China
31185,Taiwan
31185,Hong Kong
252147,United States of America
137113,Australia
137113,United States of America
228339,Greece
262391,France
185949,United Kingdom
185949,United States of America
60643,United States of America
203819,Australia
177677,China
177677,United States of America
106938,United Kingdom
20880,United States of America
64923,United Kingdom
64923,Belgium
75130,United Kingdom
75130,United States of America
198185,United States of America
255497,United States of America
174323,United States of America
39567,Germany
39567,Switzerland
173908,United States of America
159012,Mexico
159012,United States of America
248376,Hong Kong
248376,China
192133,Ireland
192133,United Kingdom
192133,United States of America
62876,France
62876,Italy
54544,France
181753,Canada
181753,United States of America
255268,United States of America
256118,United States of America
91245,United States of America
79778,Canada
207021,United States of America
120653,United Kingdom
82657,Japan
82657,United States of America
185471,United States of America
185471,Singapore
42886,United States of America
46941,United States of America
160008,United States of America
234154,Israel
234154,France
175339,Germany
220494,United States of America
163376,United States of America
92349,United States of America
248212,United Kingdom
248688,Spain
248688,United States of America
217948,United States of America
4926,United States of America
222935,United States of America
209185,Canada
40458,United States of America
174682,United States of America
175541,United States of America
220820,United States of America
105875,Japan
105875,United States of America
140870,Belgium
140870,France
94671,United States of America
94671,Russia
40485,United States of America
93057,France
106042,United States of America
128841,United States of America
128841,United Kingdom
82881,United States of America
202238,Mexico
61221,United States of America
44631,United States of America
43808,United States of America
104556,United States of America
131366,Germany
50379,United States of America
110428,France
41943,United States of America
100271,Japan
157851,Canada
157851,United States of America
157851,France
157851,Germany
1731,Canada
1731,Germany
1731,United Kingdom
1731,United States of America
15942,France
78463,Germany
78463,Luxembourg
68247,United States of America
41415,Canada
250651,United States of America
201066,United States of America
218425,Australia
218425,United Kingdom
93837,United States of America
227700,France
227700,Spain
227700,United Kingdom
227700,United States of America
208182,United States of America
228028,United States of America
126676,France
114574,United States of America
187017,United States of America
244088,Italy
156022,United States of America
84201,United States of America
82702,United States of America
228915,United Kingdom
102272,Germany
38195,France
194662,United States of America
48573,Brazil
48573,Spain
112160,France
275573,United States of America
38962,United Kingdom
240594,United States of America
78355,United States of America
84796,United States of America
87368,France
209780,United States of America
213342,France
213342,United States of America
159770,Canada
119575,United Kingdom
172475,United States of America
86283,Australia
28497,United States of America
21974,Canada
146521,Russia
91722,United States of America
28006,United Kingdom
51976,Venezuela
140456,United Kingdom
140456,United States of America
146243,United States of America
250577,United States of America
159701,United States of America
26480,Hong Kong
26480,United Kingdom
259943,China
85350,United States of America
253279,United States of America
256593,Sweden
133558,United States of America
86297,United States of America
184098,United States of America
43868,United States of America
31880,United States of America
209451,United States of America
77444,Canada
27460,United States of America
58733,United Kingdom
139575,Sweden
44769,United States of America
250658,United States of America
262390,United States of America
110823,Italy
151431,United Kingdom
84364,United States of America
140825,France
140825,Italy
91314,United States of America
215042,Iceland
242102,United Kingdom
242102,Canada
74629,United States of America
50761,United Kingdom
72473,United States of America
169607,United States of America
204968,Poland
66762,United States of America
206192,Canada
21798,United States of America
89187,United Kingdom
171372,Ireland
171372,United Kingdom
133411,Norway
13167,United States of America
176403,France
176403,Georgia
176403,Germany
70706,United Kingdom
43741,United Kingdom
64976,United States of America
80653,Italy
180296,United States of America
186988,France
186988,Italy
212899,United States of America
218836,United States of America
100088,United Kingdom
100088,United States of America
127091,Italy
127091,France
174319,United States of America
50032,United Kingdom
79255,United Kingdom
72951,United States of America
262340,Ireland
262340,United Kingdom
118887,United Kingdom
118887,United States of America
43387,United States of America
278878,United States of America
226486,United States of America
15419,India
139406,United States of America
64246,Japan
242224,Canada
242224,Australia
28440,Spain
28440,United States of America
29126,United States of America
99647,Japan
114838,United States of America
267999,Hungary
267999,Sweden
267999,Germany
244786,United States of America
210577,United States of America
152790,United States of America
250766,United States of America
88059,Finland
159090,India
257974,United States of America
184866,United States of America
104528,United States of America
204007,Spain
252200,Denmark
121401,United States of America
86640,Italy
86640,Brazil
49104,Palestinian Territory
49104,Israel
49104,Germany
49104,France
49104,United States of America
119450,United States of America
83721,Hong Kong
32053,United States of America
41517,India
258750,Japan
108574,France
26823,United States of America
250700,United States of America
123109,United States of America
129974,United States of America
169298,United States of America
128437,United States of America
39155,United States of America
211052,Greece
109716,United States of America
101281,United States of America
29058,United States of America
80264,United States of America
84801,United States of America
32143,United States of America
43499,United States of America
184346,United States of America
224076,Ukraine
224076,United States of America
265349,Australia
209920,United States of America
253235,United States of America
259233,Japan
227877,Canada
254143,Australia
44588,France
253310,United States of America
40222,Canada
40222,United States of America
206574,Germany
71704,United States of America
262267,Philippines
225886,United States of America
105789,United States of America
64627,Germany
98094,Canada
101308,United States of America
244267,United States of America
30146,Japan
79553,South Korea
238067,United States of America
53482,Italy
238636,France
238636,United States of America
146919,United States of America
43257,United States of America
89551,Australia
89551,United Kingdom
214075,United States of America
118340,United Kingdom
118340,United States of America
132263,United Kingdom
63358,United States of America
53870,United States of America
208284,Luxembourg
208284,Belgium
208284,France
242095,United States of America
74294,Brazil
99324,United States of America
121234,United States of America
145668,United States of America
298158,United States of America
262958,France
262958,Ireland
262958,United Kingdom
200051,United States of America
185460,United States of America
138103,France
138103,United States of America
250551,India
235984,India
276935,India
37737,India
184315,United States of America
282268,United Kingdom
279414,Ukraine
279414,Australia
279414,Poland
79773,Germany
79773,Denmark
163710,United States of America
150897,France
150897,Germany
150897,Austria
44527,France
44527,Switzerland
56329,Hong Kong
157849,United Kingdom
157849,United States of America
157849,Germany
47401,United States of America
159667,Canada
231576,United States of America
12470,Japan
158219,Germany
87966,United States of America
38691,United States of America
44405,United States of America
46853,Italy
46853,Germany
114577,United States of America
34469,Netherlands
34469,United States of America
34469,Germany
34469,Italy
70005,United States of America
168031,United States of America
44752,United States of America
113091,United States of America
136616,Germany
29313,Spain
191293,Denmark
215848,Spain
109913,United States of America
108003,United Kingdom
50916,United States of America
54013,Italy
54013,United States of America
40990,United Kingdom
40990,Canada
21393,Sweden
215962,Ireland
31896,United States of America
26566,Canada
60106,France
35837,Argentina
35837,Mexico
82120,France
27906,United States of America
244536,United States of America
242088,United Kingdom
60316,Czech Republic
60316,United Kingdom
199977,France
238603,United States of America
149893,Germany
149893,Norway
57331,France
57331,Belgium
57331,Germany
80705,Germany
169760,Australia
169760,Ecuador
169760,French Polynesia
169760,Netherlands
169760,Netherlands Antilles
169760,Panama
169760,South Africa
169760,United States of America
161056,Finland
164419,Finland
164419,Germany
243683,United States of America
118953,United States of America
46076,United States of America
63333,United States of America
269100,United States of America
116495,United States of America
438144,France
284711,United States of America
53865,United States of America
53425,United States of America
27270,United States of America
92848,United States of America
244566,United States of America
7983,Germany
69325,United States of America
209269,Australia
209269,United States of America
157845,Australia
4992,Mexico
4992,United States of America
44155,France
239566,United States of America
217316,United States of America
242454,South Korea
167948,Canada
212849,United States of America
38730,United States of America
229297,United Kingdom
229297,United States of America
61991,France
61050,United States of America
36964,United States of America
60287,United Kingdom
139997,United States of America
265169,Turkey
265169,France
265169,Germany
252822,Denmark
252822,Norway
252822,Sweden
253306,New Zealand
94196,Belgium
94196,France
64934,France
84986,United Kingdom
18628,France
228194,India
228194,United States of America
228194,United Arab Emirates
242643,United States of America
133786,United States of America
133786,Argentina
133786,China
133786,Nepal
133786,Canada
30195,United States of America
151310,United States of America
193722,Japan
67822,Canada
67822,United States of America
107828,Hong Kong
42676,Italy
244610,United States of America
261825,Israel
120212,United Kingdom
161602,United Kingdom
106337,United States of America
47517,France
47517,United Kingdom
47517,Germany
76757,United States of America
98566,United States of America
273404,Canada
296778,Argentina
254446,Canada
56085,United States of America
243935,United States of America
112999,India
48347,Canada
48347,France
48347,Belgium
48347,United Kingdom
137876,Australia
227156,United States of America
62045,Mexico
174337,United States of America
286709,United States of America
53544,United States of America
59701,United States of America
54487,Australia
81543,United States of America
143295,United States of America
143295,United Kingdom
42825,United States of America
53860,United States of America
193893,United States of America
5800,United States of America
152756,United States of America
240679,Germany
64129,United States of America
30057,United States of America
42796,United States of America
25032,Russia
37352,United States of America
198436,Denmark
314285,Denmark
269650,Japan
269650,United States of America
124972,United States of America
22937,United Kingdom
74767,France
69225,France
292893,United States of America
258805,United States of America
108010,United States of America
56268,France
242022,Australia
242022,United Kingdom
22555,United States of America
36138,France
85547,France
162532,Burkina Faso
162532,France
162532,Mauritania
178606,Burkina Faso
56354,United States of America
71320,Canada
71320,United States of America
275619,United States of America
43877,Japan
112087,United States of America
292294,United States of America
211067,United States of America
212769,South Korea
189,United States of America
255491,United States of America
272261,United States of America
213417,United Kingdom
65210,United States of America
249164,United States of America
257377,United Kingdom
86997,Libyan Arab Jamahiriya
122698,United States of America
290274,Finland
75785,United States of America
95372,China
265010,United Kingdom
265010,Ireland
157823,United States of America
31937,United States of America
176069,United States of America
85765,United Kingdom
82760,Sweden
44022,United States of America
32142,United States of America
211065,United States of America
297677,Argentina
198460,Russia
76329,France
76329,Italy
209244,United States of America
41810,United States of America
197696,United States of America
221902,Italy
221902,Belgium
221902,France
257668,Finland
29705,United Kingdom
60228,Turkey
259761,Sweden
56702,United States of America
288427,United States of America
245184,Slovakia
98355,United States of America
220289,United States of America
202125,United States of America
38467,United States of America
174326,United States of America
91207,Australia
127812,United States of America
25747,South Korea
261101,Mexico
261101,Spain
282813,United States of America
124470,United States of America
39398,United States of America
209189,United States of America
273621,United States of America
256274,United States of America
64973,United States of America
64522,United States of America
285692,Greece
285692,Bosnia and Herzegovina
285692,France
285692,Germany
285692,Netherlands
285692,Italy
38462,United States of America
40951,United States of America
47571,United States of America
74950,Switzerland
252956,United States of America
242090,United States of America
46737,Canada
119700,Netherlands
64683,United States of America
88573,France
88573,Thailand
247182,Spain
207780,Canada
2692,Germany
254775,United States of America
241848,United States of America
126172,United States of America
250777,United States of America
402857,Canada
402857,United States of America
94590,United States of America
242683,United States of America
198567,India
40218,United Kingdom
116569,Canada
147106,United States of America
285597,United States of America
117969,United States of America
49503,United States of America
203024,United States of America
201283,United States of America
177335,United States of America
242131,United States of America
118245,United States of America
35568,United States of America
76047,Sweden
285946,United States of America
242475,United States of America
286402,United States of America
57277,United States of America
52686,Japan
124295,Russia
47860,France
238561,Germany
238561,Syrian Arab Republic
204922,France
204922,Sweden
204922,United Kingdom
199933,United States of America
212530,Germany
216859,United States of America
234200,United Kingdom
216282,United States of America
283384,Canada
283384,United States of America
188839,United States of America
192145,Belgium
192145,Germany
192145,United Kingdom
192145,United States of America
254191,United States of America
244517,United States of America
80853,United States of America
154400,United States of America
80318,United States of America
98116,United States of America
246400,United Kingdom
250650,United States of America
244772,United States of America
287590,Japan
3171,Canada
117992,United States of America
83188,United States of America
121975,United States of America
180252,South Korea
135418,United States of America
88285,Australia
27286,United States of America
71181,Canada
2965,United States of America
32109,United Kingdom
72472,United States of America
33814,United Kingdom
29328,United States of America
16091,United States of America
96600,United States of America
72114,Canada
72114,United States of America
179799,United States of America
196325,China
87151,United States of America
198663,United States of America
136835,United States of America
244506,United States of America
166643,United States of America
171061,Italy
171061,United States of America
13434,United States of America
193827,United States of America
79611,Russia
26376,United States of America
109565,United States of America
109565,Italy
179519,Romania
16986,United States of America
79016,Germany
343693,Germany
248504,United States of America
270302,United Kingdom
169917,United States of America
223632,Norway
223632,United States of America
223632,Ecuador
223632,Germany
282296,France
282296,United Kingdom
282296,United States of America
95966,United States of America
261855,United States of America
358724,United States of America
261770,United States of America
