id,imdb_id,tmdbId,title,release_date,revenue,budget,runtime,original_language,vote_average,vote_count,homepage,tagline
46441,tt1576699,10770,Mirrors 2,10/18/2010,0,0,86,en,5.4,110,,Behind the world you know is a darkness you never imagined.
91419,tt0045494,80555,All the Brothers Were Valiant,11/13/1953,0,0,101,en,0,0,,MGM's Great Technicolor Romance!
109887,tt0041672,182827,My Foolish Heart,1/21/1950,0,0,98,en,10,1,,
112705,tt0040553,29058,The Luck of the Irish,9/15/1948,0,0,99,en,6.1,4,,
84296,tt0022495,33039,Trader Horn,5/23/1931,0,0,122,en,2.5,2,,The Miracle of Pictures
43552,tt1452628,11183,Vanishing on 7th Street,9/11/2010,1068682,10000000,92,en,4.8,165,http://www.vanishingon7th.com/,Stay in the light.
114246,tt0809427,169917,Fantasma,3/23/2006,0,0,63,en,6.7,6,,
140527,tt0109909,76737,Glitterbug,3/5/1994,0,0,60,en,8,3,,
32520,tt0086606,34282,Eight Diagram Pole Fighter,2/17/1984,0,0,98,zh,7.4,17,,
36883,tt0457414,27053,Midnight Movies: From the Margin to the Mainstream,6/20/2006,0,0,86,en,7.3,11,,
98078,tt0004181,40343,Judith of Bethulia,3/8/1914,0,0,48,en,5.3,4,,
4704,tt0072665,11385,At Long Last Love,3/1/1975,1500000,6000000,118,en,5.6,8,,IT'S THE TOP! A New Kind of Musical with 16 Great Songs!
878,tt0036818,114089,The Punch Bowl,1/28/1944,0,0,97,de,6.4,41,,
37380,tt0046425,8814,Thunder Bay,5/21/1953,0,0,103,en,6,6,,
131836,tt0054426,13584,The Long Absence,5/17/1961,0,0,85,en,5.7,6,,
58376,tt1320254,13016,Presumed Guilty,11/21/2008,0,0,87,en,6.3,4,,
49494,tt1034389,38450,The Eagle,2/8/2011,27122040,25000000,114,en,5.9,426,http://focusfeatures.com/the_eagle,The destiny of a soldier. The honour of a slave. The fate of an empire.
44943,tt1217613,11304,Battle: Los Angeles,3/8/2011,202466756,70000000,116,en,5.5,1462,http://www.battlela.com,It's not war. It's survival.
34214,tt1326204,43100,Crude,9/9/2009,0,0,105,en,6.4,4,http://www.crudethemovie.com/,
8770,tt1279117,39868,Uncounted,1/1/2008,0,0,81,en,9,1,http://uncountedthemovie.com/,
31162,tt1569364,10609,Black Lightning,12/31/2009,21500000,15000000,102,ru,5.3,33,http://31-12-2009.ru/,
99329,tt0063268,55952,The Money Order,11/27/1968,0,0,90,wo,7.8,5,,
71110,tt0345185,227370,In The City,11/7/2003,0,0,110,es,6.6,5,,
47931,tt1555149,37628,Elite Squad: The Enemy Within,10/8/2010,63027681,0,115,pt,7.5,477,http://www.tropa2.com.br/,The masterminds of the organized crime in Rio
70591,tt0062985,58421,For Love of Ivy,7/17/1968,0,0,101,en,6.5,1,,
44657,tt0017743,1561,Chang: A Drama of the Wilderness,9/3/1927,0,0,69,en,6.7,3,,
103751,tt1433826,174322,Täällä Pohjantähden alla II,9/24/2010,0,0,0,fi,7.3,3,,
81751,tt0036699,38368,Casanova Brown,8/23/1944,0,0,94,en,6.3,6,,LIGHT-HEARTED ROMANCE! LIGHT-HEADED COMEDY! WITH A GREAT LOVER!
2010,tt1016205,19,The Mourning Forest,5/24/2007,0,0,97,ja,6.2,13,,
99351,tt0038578,22379,The Green Years,7/4/1946,0,0,127,en,7,1,,
54354,tt0343624,54546,Eila,3/14/2003,0,0,,fi,7.5,2,,
8896,tt0910860,43117,Delta,9/11/2008,0,1500000,96,hu,4.1,8,,
3397,tt0775417,14900,And Along Come Tourists,5/21/2007,0,0,85,de,6.8,9,,
48596,tt0318988,8975,Ana and the Others,4/21/2003,0,0,80,en,6.3,4,,
31408,tt0252490,342,Hababam Sınıfı Uyanıyor,1/1/1976,0,0,94,tr,7.5,8,,
54001,tt0071859,675,The Traveler,1/1/1974,0,0,83,fa,5.3,4,,
86750,tt0062474,54524,Warrendale,1/1/1967,0,0,101,en,8,4,,
46105,tt1179947,17628,American: The Bill Hicks Story,4/10/2010,90275,0,102,en,8,20,http://www.americanthemovie.com/,
57695,tt1599975,1479,The Princess of Montpensier,11/3/2010,6775121,14734000,139,fr,6.4,42,http://www.ifcfilms.com/films/the-princess-of-montpensier,Love. Conflict. Betrayal.
101226,tt0057999,51853,Dear Heart,12/2/1964,0,0,114,en,8,4,,"Two hours from now, two total strangers will meet at a hotel convention in the most unconventional love affair in years!"
3081,tt0051667,2668,The Goddess,6/24/1958,0,0,104,en,0,1,,Profound and astounding
76714,tt0052950,42669,The Journey,2/19/1959,0,0,126,en,7.2,9,,
31555,tt0047377,20196,Pushover,8/6/1954,0,0,88,en,5.5,8,,This year the great suspense drama is PUSHOVER The Story of temptation
26880,tt0101526,54804,Children of Nature,8/1/1991,0,0,82,en,6,3,,Sometimes a first love becomes a last love
47904,tt1229381,43231,Outside the Law,9/21/2010,0,30000000,137,fr,6.5,20,http://www.horslaloi-lefilm.com/,Three brothers. One destiny. Freedom at all costs.
53741,tt0092794,12713,Crazy Love,10/1/1987,119919,0,90,en,6.5,7,,
76816,tt0080910,18426,The Age of the Earth,11/17/1980,0,0,148,pt,5,2,,
51520,tt1020972,15582,Blind Mountain,5/19/2007,0,0,95,zh,7.4,11,,
8904,tt1225296,27498,Service,6/24/2008,0,0,90,tl,5.8,3,,Service. It's the family business.
167966,tt0405455,45782,Voices from the List,3/9/2004,0,0,77,en,6.4,4,,
4880,tt0803047,11457,Nichts als Gespenster,11/29/2006,0,0,119,de,6,2,http://www.nichtsalsgespenster.de,
48414,tt1502396,7484,Alamar,12/16/2009,0,0,73,en,6.7,13,,
125874,tt1213921,59722,Love & Savagery,8/6/2009,0,0,95,en,0,0,,
3581,tt0068458,11129,Death Line,1/1/1972,0,0,87,en,6,17,,Beneath Modern London Lives a Tribe of Once Humans. Neither Men Nor Women… They Are the Raw Meat Of The Human Race!
33134,tt1060255,14287,The Horseman,8/3/2008,0,0,96,en,6.1,39,,He has some questions.
106515,tt0028566,37429,Ali Baba Goes To Town,10/29/1937,0,0,81,en,6.6,5,,
44555,tt1428556,582,"A Woman, a Gun and a Noodle Shop",12/11/2009,0,0,95,zh,4.8,13,,
51209,tt1416801,42721,Kill the Irishman,3/10/2011,1188194,0,106,en,6.7,166,http://www.killtheirishman.com/,The man the mob couldn't kill.
87308,tt1284587,15533,Shirin,1/20/2008,0,0,92,fa,7.1,8,,
80639,tt0029658,43890,They Won't Forget,10/9/1937,0,0,95,en,3.5,3,,...EXPLOSIVE HATE DRAMA OF THE FURY OF A LYNCH-MAD MOB!! ...A STORY YOU'LL NEVER FORGET!
43908,tt1371574,7515,Kosmos,2/17/2010,0,0,122,tr,6.3,13,,Kosmos is the story of a thief who works miracles.
1115,tt0419773,141210,Ghosts,9/15/2005,0,0,85,de,6.8,7,http://www.gespenster-der-film.de/,
8931,tt0841922,55047,The Bastards,5/20/2008,0,0,90,en,6.2,5,,
97039,tt0096841,41996,The Asthenic Syndrome,8/1/1990,0,0,153,ru,6.6,7,,
92341,tt0022689,85949,Bird of Paradise,8/12/1932,0,0,80,en,3.3,4,,
55408,tt0328045,9898,Kymmenen riivinrautaa,8/30/2002,0,0,0,fi,5,1,,
40699,tt1121964,125300,"Rock, Paper, Scissors: The Way of the Tosser",1/1/2007,0,0,85,en,5.7,3,,To Toss is to Live!
55721,tt1478338,7347,Bridesmaids,4/28/2011,288383523,32500000,125,en,6.5,1697,http://www.bridesmaidsmovie.com/,Save the date
27777,tt0019304,85873,The Racket,11/1/1928,0,0,84,en,5.5,4,,
39410,tt0055198,33241,Mothra,7/30/1961,0,0,101,ja,6.2,24,,Mightiest Monster In All Creation Ravishing a Universe for Love
1679,tt0048127,31535,Godzilla Raids Again,4/24/1955,0,0,82,ja,6,28,,
47518,tt1017464,9788,The Tortured,6/15/2010,0,8500000,79,en,5.3,53,,How far would you go?
1865,tt1298650,76330,Pirates of the Caribbean: On Stranger Tides,5/14/2011,1045713802,380000000,136,en,6.4,5068,http://disney.go.com/pirates/index-on-stranger-tides.html#/video/,Live Forever Or Die Trying.
8967,tt0478304,11249,The Tree of Life,5/18/2011,54674226,32000000,139,en,6.5,1009,http://www.twowaysthroughlife.com/,Nothing stands still.
32120,tt0036208,77041,No Time For Love,11/10/1943,0,0,83,en,7.5,2,,
5937,tt1124377,4202,John Rabe,4/2/2009,0,20000000,134,en,7.2,30,,History Needs Extraordinary Heroes
3107,tt0063172,2924,Destroy All Monsters,8/1/1968,0,0,89,ja,6.4,33,,Monsters of mass destruction.
131880,tt1562450,27886,Stonewall Uprising,6/16/2010,0,0,80,en,7,2,,"On June 28, 1968, Everything Changed."
43692,tt0024989,30712,The Clairvoyant,1/1/1934,0,0,81,en,6.5,1,,HEXED BY THE EVIL EYE
57276,tt1440266,14062,Pina,2/24/2011,14624826,4317946,106,de,7.3,76,http://www.pina-film.de/,"Dance, dance, otherwise we are lost."
80560,tt0067961,18046,Wanda,9/1/1970,0,0,102,en,6.7,9,,
122709,tt0024800,23022,Zoo in Budapest,4/28/1933,0,0,94,en,4.5,2,,
3962,tt0818108,28605,Bis zum Ellenbogen,11/1/2007,0,0,90,de,7.3,4,http://www.ellenbogen-derfilm.de,
80799,tt0935086,67531,All Is Forgiven,9/26/2007,0,0,105,fr,6.3,6,,
83345,tt1274645,56402,The Mosquito Net,11/4/2010,0,0,95,en,5.8,6,,
76171,tt0192701,11122,Turbulence 2: Fear of Flying,12/27/1999,0,0,101,en,4.1,10,,They took the wrong flight to cure their fear.
25738,tt0043625,71065,He Ran All The Way,6/19/1951,0,0,77,en,6.3,10,,DYNAMITE hits the screen with their kind of love!
43497,tt0038178,12116,Tonight and Every Night,1/9/1945,0,0,92,en,3.1,4,,The screen's first dramatic musical
102541,tt0018253,106388,The Patent Leather Kid,9/1/1927,0,0,150,en,0,0,,Fries of youth and courage that will set your heart ablaze! The love-romance that Broadway held dear to its heart for four months!
70862,tt1307861,22492,American Grindhouse,3/13/2010,0,0,80,en,6.8,20,http://www.americangrindhouse.com/,Giving Audiences What They Want Since the Dawn of Motion Pictures.
45658,tt1531663,38344,Everything Must Go,10/15/2010,2614773,5000000,97,en,6,210,http://www.everythingmustgo-themovie.com,Lost is a good place to find yourself
103203,tt0092716,96599,Camp de Thiaroye,1/1/1988,0,0,152,wo,5.5,2,,
126108,tt0353400,58587,Playing 'In the Company of Men',5/15/2003,0,0,121,fr,6.5,2,,
61475,tt0056327,102305,Pale Flower,3/1/1964,0,0,96,ja,6.6,21,,
114044,tt0772173,254191,Interkosmos,1/6/2006,0,9500,71,en,6,2,,
144560,tt0081672,28917,"Right On, Man!",2/29/1980,0,0,118,fi,5,4,,
57536,tt1710542,14220,"Bicicleta, Cullera, Poma",10/1/2010,0,0,96,ca,8,2,,
169788,tt0057688,422960,Wives and Lovers,8/29/1963,0,0,104,en,8,1,,
148675,tt0030811,369879,Suez,10/28/1938,0,0,104,en,0,0,,HE CHANGED THE MAP of the World!
131504,tt0049490,228426,Meet Me in Las Vegas,3/9/1956,0,0,112,en,5,1,,MGM's gold mine of entertainment in Cinemascope and color!
80941,tt0037408,70695,Two Girls and a Sailor,6/14/1944,0,0,124,en,4.5,3,,M-G-M's ship-shapey musical!
59861,tt1583420,117044,Larry Crowne,6/30/2011,36160375,30000000,98,en,5.7,369,http://www.larrycrowne.com/,Rediscover life and love
95854,tt0024475,61539,The Prizefighter and the Lady,11/10/1933,0,0,102,en,2.5,2,,Girls!  There's a new passion in your life!
80086,tt0033076,46164,The Son of Monte Cristo,12/5/1940,0,0,102,en,7,1,,
126777,tt0030265,160160,If I Were King,9/28/1938,0,0,101,en,7,1,,His Love-Making was as Dangerous as His Sword-Play
125233,tt0329679,152130,An Unexpected Love,3/24/2003,0,0,90,en,6.3,4,,
42150,tt0083226,22014,Three Brothers,3/19/1981,0,0,113,it,6.2,8,,
59065,tt1528312,8319,Route Irish,3/16/2011,0,0,109,en,6.5,21,,The most dangerous road in the world conceals an even deadlier secret.
169842,tt0020446,345938,The Squall,5/9/1929,0,0,102,en,0,0,,
114514,tt0076918,64835,Who Are the DeBolts? And Where Did They Get Nineteen Kids?,12/1/1977,0,0,72,en,0,0,,
51540,tt1499658,1949,Horrible Bosses,7/8/2011,117000000,35000000,98,en,6.4,2341,http://horriblebossesmovie.warnerbros.com/index.html,Ever wish your boss was dead?
49013,tt1216475,13767,Cars 2,6/11/2011,559852396,200000000,106,en,5.8,2088,http://www.disney.go.com/cars/,Ka-ciao!
109251,tt0079756,32547,The Promise,3/8/1979,0,0,97,en,6,1,,
26699,tt0020836,30017,The Doorway to Hell,10/18/1930,0,0,78,en,4.7,5,,Inside you see the terrors of organized crime - the land of cross and double-cross - where the best you can get is the worst of it!
1482,tt0104693,11844,Laws of Gravity,3/21/1992,0,0,100,en,6.8,4,,
94725,tt0100791,73600,To Sleep with Anger,9/11/1990,0,0,101,en,5.6,7,,"When Harry comes to town, he brings good times, bad times... And a lot of trouble!"
95482,tt0126838,171108,Green Fish,2/7/1997,0,0,111,ko,6.8,17,,
32691,tt0100274,85673,Nouvelle Vague,3/23/1990,0,0,89,en,5.9,7,,
96105,tt0101449,63988,Bikini Summer,1/1/1991,0,0,87,en,4.5,2,,A Summer They'll Never Forget
55895,tt1502714,18612,Monogamy,4/24/2010,0,1000000,94,en,3.5,2,,
4641,tt0494716,1548,Read It and Weep,7/21/2006,0,0,90,en,5.3,44,,
1771,tt0458339,12238,Captain America: The First Avenger,7/22/2011,370569774,140000000,124,en,6.6,7174,http://captainamerica.marvel.com/,When patriots become heroes
134168,tt0042752,250784,Trio,10/10/1950,0,0,91,fr,7.5,2,,
100010,tt0032477,59197,Flight Command,12/27/1940,0,0,116,en,6,1,,"T-H-R-I-L-L AMERICA! Here come The Flying ""HELL CATS""!"
74946,tt0255730,34016,Feast of All Saints,11/11/2001,0,0,213,en,4.4,4,,"Born into one world, destined for another."
85367,tt0046514,50546,Vice Squad,7/31/1953,0,0,87,en,6.3,4,,Holds you... like a gold diggin' woman!
8897,tt1073535,47446,Frontier of the Dawn,5/22/2008,0,0,106,en,5.9,10,,
8888,tt0452580,132422,A Year Ago in Winter,11/10/2008,0,0,129,de,6.3,8,,
46772,tt0072241,13141,"Electra, My Love",12/12/1974,0,0,70,hu,7.5,2,,
86655,tt0064640,43594,A Married Couple,1/1/1969,0,0,97,en,5,1,,
26242,tt0045009,839,Park Row,8/12/1952,0,0,83,en,7,4,,Street of rogues... reporters... and romance!
61724,tt1664825,3,Reparando,1/1/2010,0,0,0,en,7,2,http://www.reparandomovie.com,
80210,tt1961604,50641,The Undefeated,7/15/2011,0,1000000,117,en,1.9,5,http://victoryfilmgroup.com/theundefeatedmovie/,Sarah Palin's Unprecedented Rise to Political Prominence
107246,tt0085513,29130,Exposed,4/22/1983,0,0,100,en,4,3,,
128395,tt0067048,128563,Emitaï,7/20/1971,0,0,103,fr,8,2,,
88562,tt0164347,54384,Assassination,10/30/1964,0,0,104,ja,6.8,6,,
91208,tt0014497,83233,Souls for Sale,4/22/1923,0,0,90,en,7.5,2,,
54326,tt1076251,155386,"Help Me, Eros",9/4/2007,0,0,103,zh,5.1,7,,
8462,tt0015842,43336,The Joyless Street,3/1/1925,0,0,150,de,7.4,7,,
35008,tt1430110,108348,Rapt,11/18/2009,0,0,125,fr,6.1,14,http://www.rapt-lefilm.com/,Paying his ransom won't bury his secrets.
78381,tt1756851,42139,Twixt,9/10/2011,0,7000000,84,en,5,86,http://www.twixtmovie.com/,"Between the living and the dead, eviil is waiting."
54220,tt0101349,54494,Anima Mundi,1/1/1992,0,0,28,en,6.7,11,,
70821,tt1930315,49835,Cyberbully,7/16/2011,0,0,90,en,6.4,202,,Words can hurt.
70342,tt1613023,14415,Beats Rhymes & Life: The Travels of A Tribe Called Quest,7/8/2011,0,0,97,en,7.3,15,http://www.sonyclassics.com/beatsrhymesandlife/,
25894,tt0035605,47352,Above Suspicion,5/1/1943,0,0,90,en,6,11,,It happend on a honeymoon!
120932,tt0044543,211710,Desperate Search,11/19/1952,0,0,73,en,5.3,4,,
101653,tt0042702,23790,The Magnificent Yankee,12/20/1950,0,0,80,en,5,1,,
26479,tt0108230,15716,Strapped,8/21/1993,0,0,104,en,3,2,,
62206,tt1622547,81296,30 Minutes or Less,8/11/2011,40547440,28000000,83,en,5.6,537,http://30minutesorless.com/,A lot can happen in 30 minutes.
67675,tt1922612,53863,Glee: The Concert Movie,8/11/2011,18663238,9000000,84,en,6.9,81,http://movies2.foxjapan.com/glee/,
59435,tt1212454,17106,An Invisible Sign,10/6/2010,1279,0,96,en,5.3,39,http://www.ifcfilms.com/films/an-invisible-sign,Count on the unexpected.
60309,tt0968264,72163,The Conspirator,9/10/2010,15478800,25000000,122,en,6.2,138,http://www.conspiratorthemovie.com/,One bullet killed the President. But not one man.
62385,tt0086456,11874,The Little Girl Who Conquered Time,7/16/1983,0,0,104,ja,6.3,4,,
42973,tt1082009,25652,Queen to Play,8/5/2009,1056938,0,97,fr,6.5,16,http://www.joueuse-lefilm.com/,
47261,tt1542852,9782,Carancho,5/6/2010,0,0,107,es,6.5,36,http://www.caranchofilm.com/,
58492,tt1743720,14054,The Greatest Movie Ever Sold,4/22/2011,621951,0,87,en,6.3,89,http://www.thegreatestmovieeversold.com/,"He's not selling out, he's buying in."
84880,tt1764657,42171,The Great White Silence,5/10/1924,0,0,108,en,7,10,,
109235,tt0038668,31445,The Kid from Brooklyn,3/21/1946,0,0,113,en,6.5,4,,
4938,tt0049431,27145,The Last Frontier,12/7/1955,0,0,98,en,5.6,8,,
76121,tt0048724,24874,Tight Spot,3/19/1955,0,0,97,en,6.7,9,,
59392,tt1326238,13001,Backlight,7/10/2010,0,0,90,en,6.8,12,http://www.filmecontraluz.com/,
109008,tt0032447,24685,Escape,11/1/1940,0,0,98,en,6.8,5,,Thrilling Book : Magnificent Picture
79775,tt0100288,10271,The Old Man and the Sea,3/25/1990,0,0,93,en,5.9,8,,
172149,tt0094816,130300,Burning Secret,12/23/1988,0,0,106,en,5.3,4,,"To capture the mother's heart, take the child's hand."
36519,tt0023326,9335,Payment Deferred,11/7/1932,0,0,81,en,4.5,2,,
407,tt0162426,2654,Short Sharp Shock,10/15/1998,0,500000,93,de,6.1,10,,
25855,tt1551621,37698,Raging Phoenix,8/12/2009,0,0,112,th,5.4,14,http://www.jijaragingphoenix.com/,
117478,tt0044572,80957,Two Cents Worth of Hope,4/10/1952,0,0,110,it,4,3,,
60225,tt0037054,111305,María Candelaria,1/21/1944,0,0,102,es,5.9,7,,Una sublime historia de amor
108844,tt0045332,271009,The Winning Team,6/20/1952,0,0,98,en,6,1,,To every man who plays for the love of the game....To every woman who has ever played the wonderful game of love.....We promise an experience of heart-warming warmth and excitement.
30867,tt0486541,26275,Scott Walker: 30 Century Man,10/31/2006,0,0,95,en,7,8,,
64524,tt0058405,25852,Nightmare,4/19/1964,0,0,83,en,7.3,15,,THREE SHOCKING MURDERS...did she DREAM them? ...or DO them?
63327,tt0069451,43052,The Valley,7/6/1972,0,0,105,fr,6,2,,Obscured by clouds
80241,tt0047050,38073,Green Fire,12/29/1954,0,0,100,en,6,3,,Lovely GRACE KELLY in a new kind of man-danger!
166798,tt0051343,225525,Pathetic Fallacy,5/23/1958,0,0,102,bn,7,2,,
36513,tt0023277,15022,No Man of Her Own,12/30/1932,0,0,85,en,3.5,2,,
27881,tt0088454,33102,Zombie Island Massacre,11/20/1984,0,0,95,en,2.8,5,,HAVE A FUN-FILLED VACATION! Toe-Tapping Machete Head Dances! Glamourous Zombie-Style Cosmetic Surgery! Fabulous Air-Conditioned Tiger Pits!
87063,tt0139500,3962,In Vanda's Room,3/2/2001,0,0,170,pt,5,8,,
5473,tt0370477,42254,De Dominee,9/2/2004,0,0,110,nl,6.4,8,,
60243,tt1832382,45512,A Separation,3/15/2011,0,800000,123,fa,7.8,474,,"Ugly truth, sweet lies."
48231,tt1571222,15742,A Dangerous Method,9/30/2011,27462041,15000000,99,en,6.2,589,http://www.sonyclassics.com/adangerousmethod/,Why deny what you desire the most.
59440,tt1291584,12586,Warrior,9/9/2011,23057115,25000000,140,en,7.7,1297,http://www.warriorfilm.com/index2.html,Fight for Family
33555,tt1522835,28423,Sherlock Holmes,1/26/2010,0,1000000,89,en,5.5,41,,The world's greatest detective has finally met his match.
94655,tt0059160,73881,Eva,10/3/1962,0,0,100,en,6.9,9,,
173341,tt0079763,8776,Punk in London,12/2/1977,0,0,111,en,7.5,2,,
95949,tt0044083,56909,The Strip,8/1/1951,0,0,85,en,5.3,2,,M-G-M's musical melodrama of the Dancer and the Drummer!
114060,tt0051915,154400,Me and the Colonel,10/1/1958,0,0,109,en,7,5,,
123723,tt0041414,193603,Gigi,10/5/1949,0,0,82,fr,6,2,,
59852,tt1520494,48564,Blinky™,3/21/2011,0,61733,13,en,6.7,34,,"Soon Every Home Will Have a Robot Helper. Don't Worry, Your Kids Are Safe."
41822,tt0099927,25651,Song of the Exile,4/27/1990,0,0,100,cn,5,1,,
103590,tt0087606,199327,The Legend of Suram Fortress,9/8/1986,0,0,88,ka,7,9,,
91094,tt0426900,64328,The Masseurs and a Woman,7/7/1938,0,0,66,ja,6.5,9,,
148284,tt1305797,26571,Enthiran,10/1/2010,62000000,26400000,155,ta,6.5,46,,
60421,tt1684628,14634,Circumstance,8/26/2011,0,0,107,fa,7.4,24,http://www.takepart.com/circumstance,
113432,tt1157732,81543,Wrestling,2/10/2007,0,0,20,is,5.3,4,,
33592,tt0094320,25649,White of the Eye,5/20/1988,0,0,110,en,5.7,15,,
86440,tt1080857,152861,I'm Gonna Explode,9/26/2008,0,0,106,es,8.3,3,http://www.voyaexplotar.com/,
126004,tt0409965,238090,Five,12/1/2003,0,0,74,en,5,1,,
125039,tt0119242,200862,Genealogies of a Crime,5/4/1997,0,0,113,fr,7,2,,"Is she the murderer, the victim, or both?"
31116,tt0072666,16442,Zaat,1/1/1971,0,0,100,en,2.1,14,,Is the monster man... fish... or devil?
69722,tt0088153,33321,Songwriter,10/14/1984,0,0,94,en,6,1,,
43460,tt0039632,8435,Monsieur Vincent,11/5/1947,0,0,111,fr,6.4,6,,
80122,tt1233259,55562,Captain Thunder,10/7/2011,0,0,115,en,3.6,7,,
85365,tt0069013,59248,Tony Arzenta,8/23/1973,0,0,90,it,5.7,5,,By mistake they killed his wife and child - THAT was a hell of a mistake!
6182,tt0128170,22233,The Dream Catcher,8/8/1999,0,0,99,en,6.7,6,,
131098,tt0207653,238302,Pinocchio,3/27/1976,0,0,78,en,6,1,,
61267,tt0400868,13956,Clara and Me,6/30/2004,0,0,90,fr,4.5,4,,
60981,tt1646114,19877,My Joy,9/30/2010,0,0,127,ru,6.5,16,,
91391,tt1365637,91781,The Overbrook Brothers,3/1/2009,0,0,92,en,0,0,http://www.theoverbrookbrothers.com/,
109991,tt0051082,55825,Quiet Flows the Don,1/5/1957,0,0,340,ru,6.1,8,,
131792,tt1829648,29631,At Sea,9/7/2007,0,0,60,en,8,6,,
133123,tt0003489,15165,The Last Days of Pompeii,8/13/1913,0,0,88,it,4,1,,
75803,tt1908471,34563,Catching Hell,9/27/2011,0,0,105,en,6.6,9,,The true story of baseball's most famous scapegoat.
71933,tt0089714,85763,"O-Bi, O-Ba: The End of Civilization",6/28/1985,0,0,85,pl,6.4,7,,The Arc does not exist
79094,tt0061664,150778,Return of Django,5/26/1967,0,0,95,it,7,1,,
49530,tt1637688,1372,In Time,10/27/2011,173930596,40000000,109,en,6.7,3512,http://www.intimemovie.com/,Time Is Power
72113,tt1692486,22447,Carnage,9/16/2011,27603069,25000000,80,en,7,760,http://www.sonyclassics.com/carnage/site/index.html,A new comedy of no manners
71677,tt1436568,39488,Assassination Games,7/28/2011,0,8000000,101,en,5.9,93,,Twice the fire... double the power!
71821,tt0097942,25132,Mystics in Bali,1/1/1981,0,0,86,id,6.6,11,,"The true Story of an AUSTRALIA girl who learn the mysticen of LEAK BALI. (Bali). The tremendous mysticen of LEAK Bali, is always feared the people of Bali ever and ever."
72571,tt1778304,112687,Paranormal Activity 3,10/19/2011,205703818,5000000,83,en,5.9,685,http://www.paranormalmovie.com/,It Runs In The Family
104449,tt0079710,66608,A Perfect Couple,4/6/1979,0,0,110,en,3.5,2,,What do you do when everything between the two of you seems wrong? ...fall in love.
113105,tt0077640,118953,The War of the Robots,1/1/1978,0,0,99,it,2.5,2,,Hostile Alien Cyborgs in a Battle for the Universe
70500,tt0086141,97252,Prisoners of the Lost Universe,8/15/1983,0,0,90,en,3.9,13,,
139863,tt2058583,279254,Bertsolari,10/13/2011,0,0,90,es,0,0,,
3966,tt0038367,20367,Blondie Knows Best,10/17/1946,0,0,69,en,0,0,,Dagwood Thinks He Has All The Answers... But Blondie Knows Best!
69310,tt1699513,27799,Beginning of the Great Revival,1/1/2011,0,0,124,zh,5.1,7,,
92751,tt0074829,53174,Werewolf Woman,3/18/1976,0,0,98,it,5.1,7,,A true story so brutal and horrifying it was kept from the public for over a century!
27642,tt0060877,30806,Queen of Blood,3/1/1966,0,0,81,en,5.3,13,,NEW HIGHS in BLOOD CHILLING HORROR!
47342,tt0091818,42756,Radioactive Dreams,9/19/1986,0,0,98,en,6,7,,"Meet Phillip and Marlowe, the post-nuclear private eyes. They're looking for good times and fast women. Their first case could be the world's last."
70670,tt1614989,25047,Headhunters,8/4/2011,15699707,0,100,en,7.2,404,,The hunt is on.
139467,tt0075730,25151,Camouflage,1/28/1977,0,0,106,pl,5,1,,
79031,tt0294279,28036,A Loving Father,11/13/2002,0,0,103,fr,4.6,6,,
69217,tt0313285,53622,Black Cadillac,1/1/2003,0,0,93,en,6.3,18,,Revenge in the driver's seat
27769,tt0102960,40876,Sometimes They Come Back,5/7/1991,0,0,97,en,5.4,60,,
73499,tt1646980,81895,The Double,10/27/2011,3696232,17000000,98,en,5.8,226,http://www.thedoublemovie.com/,Keep your enemies close
37736,tt0391483,257,Take Out,5/13/2004,0,0,87,en,4.7,3,,"One Illegal Immigrant, One Smuggling Debt, One Day to Pay Up"
26738,tt1234550,47252,Rage,9/24/2009,0,0,98,en,4.2,5,http://www.ragethemovie.com,
47099,tt0157124,1402,Killer,1/1/1998,0,0,80,en,2.5,2,,
4790,tt0071890,35200,The Nada Gang,3/21/1974,0,0,132,fr,6.3,4,,
55292,tt1533749,10759,Shaolin,1/20/2011,33662874,29000000,131,cn,6.5,102,http://shaolinmovie.emp.hk/,"In a land torn by strife, the righteous monks of Shaolin stand as a beacon of hope for the oppressed masses."
125249,tt0035665,98549,The Bat Man,7/16/1943,0,0,260,en,7,11,,A HUNDRED TIMES MORE THRILLING ON THE SCREEN!
4195,tt0056165,17965,Bluebeard,1/25/1963,0,0,115,fr,6.5,8,,
4809,tt0048130,12502,Good Morning Miss Dove,11/23/1955,0,0,107,en,7,3,,
50619,tt1324999,36877,The Twilight Saga: Breaking Dawn - Part 1,3/15/2011,712171856,110000000,117,en,5.8,2622,http://www.breakingdawn-themovie.com/,Forever is just the beginning
64983,tt0074184,2253,Barocco,12/8/1976,0,0,110,fr,6,3,,
131914,tt0141937,93937,The Uninvited,10/29/1996,0,0,94,en,4,1,,
82397,tt0022335,57489,Safe in Hell,12/12/1931,0,0,73,en,6.2,9,,
25922,tt0984155,25502,Three Days,4/25/2008,0,0,93,en,6.3,13,,
46770,tt0094076,32740,Sur,1/1/1988,0,0,127,en,3.7,3,,
84473,tt0126004,16031,The Iron Rose,4/12/1973,0,0,80,fr,6.6,16,,A strange love story.
125700,tt0276951,105133,Faat Kiné,2/11/2001,0,0,120,fr,7.5,2,,
74135,tt1525836,62775,Gantz: Perfect Answer,4/23/2011,0,0,141,ja,6.6,50,http://gantz-movie.com/index.html,
25834,tt0086610,16515,Xtro,12/6/1982,0,0,83,en,5.4,37,,Some extra-terrestrials aren't friendly.
