id,imdb_id,tmdbId,title,release_date,revenue,budget,runtime,original_language,vote_average,vote_count,homepage,tagline
1417,tt0457430,36758,Pan's Labyrinth,2006-05-27,83258226.0,19000000,118.0,es,7.6,3122.0,http://www.panslabyrinth.com,What happens when make-believe believes it's real?
4643,tt0406816,869,The Guardian,2006-09-28,55011732.0,70000000,139.0,en,6.8,394.0,,How Do You Decide Who Lives Or Who Dies?
7484,tt0400717,132,Open Season,2006-09-29,197309027.0,85000000,83.0,en,6.1,676.0,http://www.sonypictures.com/movies/openseason/,One Fur All & All Fur One
111642,tt0030746,204784,St. Martin's Lane,1938-10-18,0.0,0,85.0,en,8.0,5.0,,A Heart-Stirring Drama of Peace-Time London!
1422,tt0407887,9415,The Departed,2006-10-05,289847354.0,90000000,151.0,en,7.9,4455.0,http://thedeparted.warnerbros.com/,Lies. Betrayal. Sacrifice. How far will you take it?
164687,tt0026262,29211,Dante's Inferno,1935-08-23,0.0,0,89.0,en,5.8,4.0,,The Poet's Conception of Hell
8332,tt0337573,45938,Antibodies,2005-04-24,0.0,1900000,127.0,de,6.7,38.0,,The Good is the Evil in It
3593,tt0032412,5491,Dr. Cyclops,1940-04-09,0.0,0,76.0,en,6.1,15.0,,
1975,tt0433386,9725,The Grudge 2,2006-10-13,39143839.0,20000000,102.0,en,5.3,288.0,http://www.sonypictures.com/homevideo/thegrudge2/,"What Was Once Trapped, Will Now Be Unleashed"
8975,tt0419946,43743,The Marine,2006-10-13,22165608.0,20000000,92.0,en,5.0,165.0,,War is Fine But The Fight Continues
39183,tt0489247,142,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,2006-01-01,0.0,1000000,97.0,en,4.7,3.0,,The untold story of the team that had America at its feet.
86,tt0430051,10534,The Elementary Particles,2006-02-10,0.0,6000000,105.0,de,6.4,34.0,http://www.elementarteilchen.film.de/,
1440,tt0404203,31000,Little Children,2006-10-06,14821658.0,26000000,136.0,en,6.9,243.0,http://www.littlechildrenmovie.com,
1523,tt0455590,31017,The Last King of Scotland,2006-09-01,48027970.0,6000000,121.0,en,7.4,568.0,,Charming. Magnetic. Murderous.
1378,tt0367027,11967,Shortbus,2006-05-20,5179037.0,2000000,101.0,en,6.3,141.0,,Open Your Mind. And Everything Else.
1124,tt0482571,11816,The Prestige,2006-10-19,109676311.0,40000000,130.0,en,8.0,4510.0,http://wwws.warnerbros.de/theprestige/,Are You Watching Closely?
3683,tt0418689,11368,Flags of Our Fathers,2006-10-18,65900249.0,90000000,132.0,en,6.7,532.0,,They fight for their country but they die for their friends.
4285,tt0117143,3784,After Five In The Forest Primeval,1995-09-30,0.0,0,99.0,de,6.8,6.0,,
8194,tt0473488,40478,A Guide To Recognizing Your Saints,2006-09-29,516139.0,0,104.0,en,6.8,98.0,,Sometimes the only way to move forward is to go back.
5890,tt0431641,6007,Azumi 2: Death or Love,2005-03-12,0.0,0,108.0,ja,6.4,45.0,http://web.archive.org/web/20080210100832/http://www.azumi2.jp/index.html,Love Or Duty... An Assassin Must Choose
6077,tt0475169,4193,13 Tzameti,2005-09-01,767311.0,0,93.0,fr,6.9,66.0,http://www.13-tzameti.com/,
214,tt0489270,19155,Saw III,2006-10-27,163876815.0,10000000,108.0,en,6.1,1104.0,,Suffering? You Haven't Seen Anything Yet...
1123,tt0437232,124837,Catch a Fire,2006-10-27,4291965.0,0,101.0,en,6.4,26.0,,"The spark that ignites us, unites us."
1427,tt0396171,34314,Perfume: The Story of a Murderer,2006-09-13,132180323.0,50000000,147.0,en,7.1,1198.0,http://www.parfum.film.de/,Based on the best-selling novel
4928,tt0053454,5781,"The World, the Flesh and the Devil",1959-05-20,0.0,0,95.0,en,5.8,16.0,,The Most Unusual Story Ever Told!
2152,tt0811136,21661,Dixie Chicks: Shut Up and Sing,2006-10-27,0.0,0,93.0,en,6.5,12.0,,"Freedom of speech is fine, as long as you don't do it in public."
8588,tt0420901,14365,Shooting Dogs,2006-03-08,0.0,0,115.0,en,7.5,39.0,,What would you risk to make a difference?
2357,tt0499603,666,10 Items or Less,2006-09-11,580527.0,0,81.0,en,6.6,50.0,,Sometimes in life you have to change lanes.
1581,tt0457939,18080,The Holiday,2006-12-08,194168700.0,85000000,136.0,en,6.7,1259.0,http://www.sonypictures.com/movies/theholiday/,It's Christmas Eve and we are going to go celebrate being young and being alive.
313,tt0448124,22586,Snow Cake,2006-02-09,1381665.0,12000000,112.0,en,7.3,51.0,,
85505,tt0021148,109326,Min and Bill,1930-11-29,0.0,0,66.0,en,6.0,3.0,,ALL TALKING picture
5698,tt0000439,76411,The Great Train Robbery,1903-12-01,0.0,150,12.0,en,7.1,116.0,,
2179,tt0365830,2370,Tenacious D in The Pick of Destiny,2006-11-22,13405595.0,22000000,93.0,en,6.5,419.0,http://www.tenaciousdmovie.com/,An epic quest. A magical guitar pick. A chance to put the D in Destiny.
2447,tt0762121,14709,The Nativity Story,2006-12-01,0.0,35000000,101.0,en,6.4,36.0,,Her child would change the world.
1372,tt0450259,174,Blood Diamond,2006-12-07,170877916.0,100000000,143.0,en,7.4,2344.0,,It will cost you everything.
54910,tt0479965,10961,Off the Black,2006-12-08,0.0,0,90.0,en,6.0,1.0,,
2486,tt0449010,125548,Eragon,2006-12-14,249288105.0,100000000,104.0,en,4.9,990.0,http://www.eragonmovie.com/,"As darkness falls, the last dragon will choose its rider."
1246,tt0479143,207,Rocky Balboa,2006-12-20,155721132.0,24000000,102.0,en,6.5,858.0,http://www.rocky.com/,It ain't over 'til it's over.
40574,tt0014945,10060,Girl Shy,1924-04-20,0.0,0,80.0,en,6.9,14.0,,
77966,tt0023385,20311,Red-Headed Woman,1932-06-25,0.0,0,79.0,en,6.3,14.0,,
46948,tt0091786,9297,Power,1986-01-31,0.0,0,111.0,en,5.6,14.0,,More seductive than sex... More addictive than any drug... More precious than gold. And one man can get it for you. For a price.
1247,tt0343737,37247,The Good Shepherd,2006-12-11,59908565.0,85000000,167.0,en,6.3,342.0,http://www.thegoodshepherdmovie.com/,The untold story of the most powerful covert agency in the world.
1125,tt0443489,11843,Dreamgirls,2006-12-25,154937680.0,70000000,134.0,en,6.6,292.0,http://www.dreamgirlsmovie.com/,One Dream Will Change Everything
1646,tt0463998,36797,Freedom Writers,2007-01-05,41170784.0,21000000,123.0,en,7.6,368.0,http://www.freedomwriters.com/,Their story. Their world. Their future.
1730,tt0460829,9746,INLAND EMPIRE,2006-09-06,849055.0,0,180.0,en,7.1,249.0,http://www.inlandempirecinema.com/,A woman in trouble
8618,tt0464049,26596,The History Boys,2006-10-02,13401952.0,4000000,109.0,en,6.6,66.0,http://www.foxsearchlight.com/site/thehistoryboys/,History. It's just one bloody thing after another.
1259,tt0465551,235,Notes on a Scandal,2006-12-25,49469904.0,15000000,92.0,en,6.9,239.0,http://www.foxsearchlight.com/NOAS/,One woman's secret is another woman's power. One woman's fear is another woman's weapon. One woman's life is in another woman's hands....
27067,tt0120448,14439,The Life of Jesus,1997-06-04,0.0,0,96.0,fr,6.7,14.0,,
182,tt0452624,68274,The Good German,2006-12-08,5914908.0,32000000,108.0,en,5.9,87.0,http://www.the-good-german.de,"If war is Hell, then what comes after?"
1251,tt0498380,422,Letters from Iwo Jima,2006-12-19,68673228.0,19000000,141.0,en,7.2,553.0,http://iwojimathemovie.warnerbros.com/lettersofiwojima/framework/framework.html,The battle of Iwo Jima seen through the eyes of the Japanese soldiers.
5393,tt0308353,39435,Happily N'Ever After,2006-09-14,38085778.0,47000000,75.0,en,4.6,108.0,http://www.happilyneverafterthefilm.com/,Fairy Tale Endings Aren't What They Used To Be
1931,tt0775539,12311,Stomp the Yard,2007-05-16,75511123.0,13000000,114.0,en,6.1,90.0,,He will challenge their traditions. Their traditions will change his life.
8275,tt0808146,34847,American Pie Presents: The Naked Mile,2006-12-07,0.0,0,97.0,en,5.3,507.0,http://www.americanreunionmovie.com/,the most outrageous slice of pie!
79767,tt0359254,40818,Rolling Family,2004-09-06,0.0,0,103.0,en,6.4,5.0,,Comédie Drame
2433,tt0062873,9422,The Young Girls of Rochefort,1967-03-08,0.0,0,124.0,fr,7.5,74.0,,...they're Singing and Dancing in the Streets
2204,tt0069687,31997,Alice in the Cities,1974-05-17,0.0,0,110.0,de,7.2,45.0,,
1773,tt0022626,41577,American Madness,1932-08-04,0.0,0,73.0,en,5.4,7.0,,The Great American Picture of Today!
27095,tt0422133,47060,Cold Showers,2005-05-14,0.0,0,102.0,fr,4.9,14.0,,
4283,tt0772193,11035,Primeval,2007-01-12,10597734.0,0,93.0,en,4.7,45.0,,Inspired by the true story of the most prolific serial killer in history.
7457,tt0426883,16428,Alpha Dog,2006-01-27,15309302.0,0,122.0,en,6.6,463.0,,One crime. 38 witnesses. No way back.
8398,tt0455960,52959,The Hitcher,2007-01-19,25399945.0,10000000,84.0,en,5.6,253.0,,Never pick up strangers.
3549,tt0457655,4825,After the Wedding,2006-02-24,0.0,0,124.0,da,7.2,102.0,,
6166,tt0121210,12139,Dinner for One,1963-06-08,0.0,0,18.0,en,6.8,33.0,,
46919,tt0060959,14120,Daisies,1966-12-30,0.0,0,74.0,cs,7.3,54.0,,
1265,tt0398808,137,Bridge to Terabithia,2007-02-16,137587063.0,60000000,96.0,en,7.0,1146.0,http://disney.go.com/disneyvideos/liveaction/bridgetoterabithia/,"Close your eyes, but keep your mind wide open."
27432,tt0076263,41714,Killer of Sheep,1978-11-14,362222.0,100000,83.0,en,6.5,27.0,http://www.killerofsheep.com/,
50754,tt0066356,74126,7 Plus Seven,1970-01-01,0.0,0,52.0,en,7.5,20.0,,
1257,tt0490084,13667,Because I Said So,2007-02-02,69485490.0,0,102.0,en,5.8,194.0,http://www.becauseisaidsomovie.com/index_intro.htm,"She's just your normal, overprotective, overbearing, over-the-top mother."
1248,tt0367959,1480,Hannibal Rising,2007-02-06,82169884.0,50000000,121.0,en,6.0,666.0,http://hannibalrising.com/,It started with revenge.
56165,tt0060168,13474,Billy the Kid vs. Dracula,1966-01-01,0.0,0,73.0,en,4.7,3.0,,The West’s deadliest gunfighter! The world’s most diabolical killer!
5206,tt0469754,14929,The Boss of It All,2006-09-21,0.0,3000000,95.0,da,6.8,58.0,http://www.direktorenfordethele.dk/,
1252,tt0441774,829,Lonely Hearts,2006-04-30,0.0,0,108.0,en,6.0,88.0,http://www.millenniumfilms.com/lonelyhearts/,
2062,tt0382932,96196,Ratatouille,2007-06-22,623722818.0,150000000,111.0,en,7.5,4510.0,http://disney.go.com/disneypictures/ratatouille/,He's dying to become a chef.
2266,tt0401711,20096,"Paris, je t'aime",2006-05-16,4857367.0,13000000,120.0,fr,6.7,213.0,,Fall in love with Paris 18 times.
5172,tt0469263,15186,The Astronaut Farmer,2006-10-15,11130889.0,13000000,104.0,en,6.2,124.0,http://theastronautfarmermovie.warnerbros.com/,
40973,tt0066115,7010,Myra Breckinridge,1970-06-24,3000000.0,5000000,94.0,en,4.8,9.0,,Everything you heard about Myra Breckinridge is true.
2016,tt0444182,22328,Days of Glory,2006-05-25,22963701.0,14500000,128.0,fr,6.7,96.0,http://www.indigenes-lefilm.com/,The true story of World War II's forgotten heroes.
3024,tt0062908,24831,The Strange Case of Dr. Jekyll and Mr. Hyde,1968-01-07,0.0,0,120.0,en,0.0,0.0,,
47200,tt0406216,1948,Schizo,2004-01-01,0.0,0,86.0,en,6.0,4.0,,
1250,tt0259324,826,Ghost Rider,2007-02-16,228738393.0,110000000,114.0,en,5.2,1754.0,http://www.sonypictures.com/movies/ghostrider/,Hell Is About To Be Unleashed
4169,tt0401997,17203,Breach,2007-02-12,33231264.0,0,110.0,en,6.5,174.0,http://www.breachmovie.net/,How one man betrayed the security of a nation.
3594,tt0481369,10560,The Number 23,2007-02-23,77566815.0,30000000,101.0,en,6.3,1045.0,http://wwws.warnerbros.de/number23/,First it takes hold of your mind...then it takes hold of your life.
26655,tt0469937,114524,Like Mike 2: Streetball,2006-06-06,0.0,5000000,96.0,en,3.6,16.0,,A slamdunk sequel that the family will love!
42721,tt0060586,168705,Fighting Elegy,1966-09-09,0.0,0,86.0,ja,7.1,7.0,,
27523,tt0055399,11178,Salvatore Giuliano,1962-02-28,0.0,0,123.0,it,6.4,11.0,,
27313,tt0067229,82550,I Drink Your Blood,1970-01-01,0.0,0,90.0,en,6.2,21.0,,
4638,tt0425112,331,Hot Fuzz,2007-02-14,80573774.0,12000000,121.0,en,7.4,2252.0,http://www.universalstudiosentertainment.com/hot-fuzz/,Big cops. Small town. Moderate violence.
1993,tt0465188,11187,Golden Door,2006-09-22,0.0,0,118.0,it,6.0,22.0,,
97548,tt0474622,0,Family Law,2006-03-23,0.0,0,102.0,es,7.0,5.0,,
5691,tt0067647,10285,The Canterbury Tales,1972-07-01,0.0,0,111.0,it,6.1,36.0,,
6443,tt0386862,42640,The Forest for the Trees,2004-09-16,0.0,0,81.0,de,7.7,9.0,,
1738,tt0435705,0,Next,2007-04-24,76066841.0,70000000,96.0,en,5.9,880.0,,"If you can see the future, you can save it."
1253,tt0443456,828,Breaking and Entering,2006-12-15,8974829.0,0,129.0,en,6.3,64.0,,
1949,tt0443706,874,Zodiac,2007-03-02,84785914.0,65000000,157.0,en,7.3,2080.0,,There's more than one way to lose your life to a killer.
7006,tt0496436,5765,White Noise 2: The Light,2007-01-05,0.0,0,99.0,en,5.6,80.0,,Sometimes they don't come back alone.
27040,tt0036154,21039,Meshes of the Afternoon,1943-01-01,0.0,275,14.0,en,7.7,57.0,,
27864,tt0081036,20912,The Lathe of Heaven,1980-01-01,0.0,0,105.0,en,6.1,10.0,,
8965,tt0344864,5255,Atlantis: Milo's Return,2003-02-25,0.0,0,70.0,en,5.4,166.0,http://disneydvd.disney.go.com/atlantis-milos-return.html,
1271,tt0416449,1633,300,2006-12-09,422610419.0,65000000,117.0,en,7.0,5092.0,http://300themovie.warnerbros.com,"Spartans, prepare for glory!"
2267,tt0768212,30815,The Last Mimzy,2007-02-09,27297451.0,0,94.0,en,5.9,116.0,http://www.mimzy.com,An intergalactic package from light years away unleashes an adventure beyond imagination.
6691,tt0482088,16405,Priceless,2006-12-13,2036198.0,0,104.0,fr,6.4,215.0,http://www.tfmdistribution.com/horsdeprix/,She only dated men with money... until she met a man with a heart.
1255,tt0468492,9964,The Host,2006-07-27,88489643.0,11000000,119.0,ko,6.7,546.0,http://www.hostmovie.com/,Monsters are real.
31040,tt0468548,220690,The Situation,2006-01-01,0.0,0,111.0,en,6.5,2.0,,
2977,tt0416508,31306,Becoming Jane,2007-03-02,37311672.0,16500000,120.0,en,6.9,325.0,http://becomingjane-themovie.com/,Her own life is her greatest inspiration.
5413,tt0408056,7216,Omagh,2004-05-22,0.0,0,102.0,en,6.1,4.0,,
27919,tt0429068,21754,The Second Chance,2006-01-01,0.0,1200000,103.0,en,4.9,5.0,http://www.secondchancethemovie.com,
2355,tt0490204,9487,Reign Over Me,2007-03-23,22222308.0,20000000,124.0,en,7.1,340.0,http://www.sonypictures.com/movies/reignoverme/index.html,Let in the unexpected.
7485,tt0822854,28276,Shooter,2007-03-22,95696996.0,61000000,124.0,en,6.9,1495.0,http://www.shootermovie.com/,Yesterday was about honor. Today is about justice.
1273,tt0453556,1554,TMNT,2007-03-23,95608995.0,34000000,90.0,en,6.0,349.0,https://www.warnerbros.com/tmnt,
4657,tt0382765,24254,Jindabyne,2006-07-20,0.0,0,123.0,en,5.7,25.0,http://www.sonyclassics.com/jindabyne/,Under the surface of every life lies a mystery
27263,tt0044105,13439,The Tall Target,1951-08-17,0.0,0,78.0,en,6.5,4.0,,A girl whose lovely hands were never meant to hold a gun!
8199,tt0417614,14696,Dreamland,2006-01-23,0.0,0,88.0,en,5.6,9.0,,
56474,tt0314067,48266,Philanthropy,2002-03-15,0.0,0,110.0,ro,7.2,29.0,,Large hand that does not tell a story is not receiving alms.
5177,tt0408318,965,Dark Horse,2005-05-13,0.0,0,100.0,en,6.4,10.0,http://www.dark-horse.de/start.htm,
8270,tt0427470,11796,The Lookout,2007-03-09,5367030.0,16000000,99.0,en,6.6,209.0,http://video.movies.go.com/thelookout/,Whoever has the money has the power
1683,tt0444682,45609,The Reaping,2007-04-05,62771059.0,40000000,99.0,en,5.4,209.0,http://www.thereapingmovie.com,What Hath God Wrought?
1267,tt0396555,982,Meet the Robinsons,2007-03-23,169332978.0,150000000,95.0,en,6.7,787.0,,Think your family's weird?
1272,tt0448134,11202,Sunshine,2007-04-05,32017803.0,50000000,107.0,en,7.0,1210.0,,"If the sun dies, so do we."
1590,tt0424908,8413,Copying Beethoven,2006-09-10,0.0,11000000,104.0,en,6.3,44.0,,
7183,tt0457433,42599,Perfect Stranger,2007-04-12,73090611.0,60795000,109.0,en,5.4,242.0,,How Far Would You Go To Keep A Secret?
1534,tt0446013,53023,Pathfinder,2007-01-11,30822861.0,45000000,99.0,en,5.4,173.0,,"Two Worlds, One War. The Ultimate Battle Begins."
118536,tt0039735,121510,The Private Affairs of Bel Ami,1947-04-25,0.0,0,112.0,en,6.8,5.0,,All women take to men who have the appearance of wickedness
32627,tt0070351,16551,The MacKintosh Man,1973-01-01,0.0,0,98.0,en,6.4,20.0,,Only MacKintosh can save them now - and MacKintosh is dead!
1407,tt0450188,4232,La Vie en Rose,2007-02-08,0.0,0,140.0,fr,7.3,433.0,http://www.tfmdistribution.com/lamome/lamome.htm,The Extraordinary Story of Edith Piaf
1441,tt0445946,4104,The Contract,2006-04-05,5549200.0,25000000,96.0,en,5.5,152.0,,Every Killer Meets His Equal.
6145,tt0488120,30789,Fracture,2007-04-20,91354215.0,0,113.0,en,7.1,908.0,,I shot my wife... prove it.
1987,tt0103793,36599,Benny's Video,1993-04-14,0.0,0,105.0,de,7.1,67.0,,
1268,tt0453451,8428,Mr. Bean's Holiday,2007-03-22,229736344.0,25000000,90.0,en,6.1,682.0,,Disaster has a passport.
559,tt0413300,161158,Spider-Man 3,2007-05-01,890871626.0,258000000,139.0,en,5.9,3687.0,http://www.sonypictures.com/movies/spider-man3/,The battle within.
1950,tt0338216,10633,Lucky You,2007-05-01,5761917.0,0,124.0,en,5.4,83.0,http://luckyyoumovie.warnerbros.com/,Change your game. Change your life.
4977,tt0851578,28171,Paprika,2006-10-01,944915.0,0,90.0,ja,7.7,416.0,http://www.sonyclassics.com/paprika/,This is your brain on anime.
27904,tt0477731,3509,Syndromes and a Century,2006-08-31,0.0,0,105.0,th,7.1,18.0,,
2269,tt0409904,4478,Day Watch,2006-01-01,38862717.0,4200000,132.0,ru,6.2,170.0,http://www.foxsearchlight.com/daywatch/,The second chapter in the epic fantasy trilogy
1919,tt0491747,35680,Away from Her,2006-09-11,0.0,0,110.0,en,6.9,54.0,,
4964,tt0478311,43774,Knocked Up,2007-06-01,219076518.0,30000000,129.0,en,6.2,1255.0,http://knockedupmovie.com/,Save the due date.
2976,tt0427327,8649,Hairspray,2007-07-13,90450008.0,50000000,117.0,en,6.5,738.0,http://www.hairspraymovie.com/,"When you follow your own beat, the world will follow you."
8421,tt0478337,57544,Zidane - A 21st Century Portrait,2006-05-23,0.0,0,90.0,en,5.5,16.0,,
1562,tt0463854,415,28 Weeks Later,2007-04-26,64238440.0,15000000,100.0,en,6.5,1225.0,,When days turn to weeks... the horror returns.
810,tt0413267,11511,Shrek the Third,2007-05-17,798958165.0,160000000,93.0,en,6.0,2355.0,http://www.shrekthethird.com/flash/index.html,Who's ready for Thirds?
5723,tt0907657,26560,Once,2007-03-23,20710513.0,160000,85.0,en,7.4,457.0,http://www.foxsearchlight.com/once/,How often do you find the right person?
285,tt0449088,56428,Pirates of the Caribbean: At World's End,2007-05-19,961000000.0,300000000,169.0,en,6.9,4627.0,http://disney.go.com/disneypictures/pirates/,"At the end of the world, the adventure begins."
3432,tt0780571,24873,Mr. Brooks,2007-06-01,41637263.0,20000000,120.0,en,6.8,543.0,,The man who has everything has everything to hide.
1872,tt0389328,49474,Rise: Blood Hunter,2007-04-28,0.0,0,97.0,en,4.7,61.0,,They didn't leave her alive. They left her UNDEAD.
50153,tt0043778,14396,The Man from Planet X,1951-04-27,0.0,50000,70.0,en,5.5,15.0,,The WEIRDEST Visitor the Earth has ever seen!
5488,tt0497137,10309,"I'm a Cyborg, But That's OK",2006-12-07,4354510.0,0,105.0,ko,7.1,126.0,,
8748,tt0494222,42801,Eagle vs Shark,2007-07-15,0.0,0,87.0,en,6.7,77.0,,There's Someone For Everyone... Luckily Love Is Blind.
3489,tt0411061,879,88 Minutes,2007-02-14,16930884.0,30000000,108.0,en,5.7,323.0,,He has 88 minutes to solve a murder. His own.
298,tt0496806,25296,Ocean's Thirteen,2007-06-07,311312624.0,85000000,122.0,en,6.5,2040.0,http://oceans13.warnerbros.com/,What are the odds of getting even? 13 to one.
2241,tt0177242,21500,Sun Alley,1999-10-07,0.0,0,101.0,de,6.6,27.0,http://www.sonnenallee.de/,
1990,tt0842929,41769,Paranoid Park,2007-05-21,486021.0,0,85.0,en,6.3,126.0,http://www.paranoidpark.co.uk/,Could you hide a deadly secret?
170261,tt0079453,392790,The Legend of Sleepy Hollow,1980-10-31,0.0,0,104.0,en,8.5,4.0,,
1979,tt0486576,10225,Fantastic 4: Rise of the Silver Surfer,2007-06-13,289047763.0,130000000,92.0,en,5.4,2648.0,,Discover the secret of the Surfer.
45664,tt0487092,20021,Who the #$&% Is Jackson Pollock?,2006-11-09,0.0,0,74.0,en,6.4,6.0,,An Art Film
1991,tt1028528,10585,Death Proof,2007-05-21,25037897.0,25000000,113.0,en,6.7,1359.0,http://www.deathproof.net/,A crash course in revenge
33294,tt0347016,9463,In Your Hands,2004-01-23,0.0,0,101.0,da,5.6,8.0,,
25875,tt0486480,43799,Silk,2006-09-28,0.0,0,108.0,zh,6.4,30.0,,
2748,tt0046511,9710,Journey to Italy,1954-09-07,0.0,0,85.0,it,7.3,50.0,,
54934,tt0105508,10071,Swoon,1992-09-11,340147.0,250000,82.0,en,5.9,8.0,,
2359,tt0386032,10162,Sicko,2007-05-18,24538513.0,9000000,123.0,en,7.3,241.0,,This might hurt a little.
442,tt0314524,9739,Popular Music,2004-09-24,28000000.0,2224000,100.0,sv,6.0,17.0,,
43836,tt0031619,12096,The Man in the Iron Mask,1939-07-13,0.0,0,112.0,en,7.0,4.0,,"Alexandre Dumas' most amazing, adventurous epic"
1988,tt0829459,39929,A Mighty Heart,2007-01-01,18928871.0,16000000,100.0,en,6.7,97.0,http://www.amightyheartmovie.com/,One woman dared to keep hope alive
3021,tt0450385,13555,1408,2007-07-12,94679598.0,25000000,104.0,en,6.5,1372.0,http://www.1408-themovie.com/,The only demons in room 1408 are those within you.
2196,tt0795368,37498,Death at a Funeral,2007-02-09,46.0,9000000,90.0,en,6.9,508.0,http://www.deathatafuneral-themovie.com/,From director Frank Oz comes the story of a family that puts the F U in funeral.
1571,tt0337978,11956,Live Free or Die Hard,2007-06-20,383531464.0,110000000,128.0,en,6.4,2122.0,,The old school cop is back!
2959,tt0762114,550,License to Wed,2007-07-04,69307224.0,35000000,91.0,en,5.3,258.0,http://licensetowedthemovie.warnerbros.com/,First came love... then came Reverend Frank.
6022,tt0765447,13199,Evening,2007-06-09,0.0,0,130.0,en,5.7,48.0,http://www.focusfeatures.com/evening/,Her greatest secret was her greatest gift.
2698,tt0413099,67067,Evan Almighty,2007-06-09,173000000.0,175000000,96.0,en,5.3,1194.0,http://www.evanalmighty.com/,A comedy of biblical proportions
1858,tt0418279,10622,Transformers,2007-06-27,709709780.0,150000000,144.0,en,6.6,4113.0,http://www.transformersmovie.com/,Their war. Our world.
675,tt0373889,288173,Harry Potter and the Order of the Phoenix,2007-06-28,938212738.0,150000000,138.0,en,7.4,5633.0,http://www.harrypotterorderofthephoenix.com/,Evil Must Be Confronted.
3563,tt0762107,9456,I Now Pronounce You Chuck & Larry,2007-07-12,186072214.0,85000000,115.0,en,5.8,640.0,http://www.chuckandlarry.com/index.php,"They're as straight as can be, but don't tell anyone."
26185,tt0071824,29778,McQ,1974-01-04,0.0,0,111.0,en,6.0,25.0,,Wayne on wheels!
27683,tt0469689,10891,The Last Time,2006-10-01,0.0,0,96.0,en,5.5,19.0,,
4688,tt0445922,41784,Across the Universe,2007-09-14,0.0,0,133.0,en,7.1,419.0,http://www.acrosstheuniverse.com/,All you need is love.
27359,tt0443455,38294,Brand Upon the Brain! A Remembrance in 12 Chapters,2007-05-09,0.0,0,95.0,en,6.6,20.0,http://www.branduponthebrain.com/,
101897,tt0101500,293089,Boris and Natasha,1992-04-17,0.0,0,87.0,en,1.8,5.0,,It's good to be bad!
81847,tt0020815,38757,The Dawn Patrol,1930-08-20,0.0,0,108.0,en,5.8,5.0,,
32444,tt0398963,42106,Dorian Blues,2004-01-01,0.0,0,88.0,en,6.3,8.0,,
2270,tt0486655,0,Stardust,2007-08-09,135560026.0,70000000,127.0,en,7.2,1215.0,http://www.stardustmovie.com,This Summer A Star Falls. The Chase Begins.
757,tt0058383,40751,Murder Most Foul,1964-03-01,0.0,0,90.0,en,6.7,22.0,,New misdeeds are afoot afoot the footlights!
35,tt0462538,47018,The Simpsons Movie,2007-07-25,527068851.0,75000000,87.0,en,6.9,2335.0,http://www.simpsonsmovie.com/,See our family. And feel better about yours.
5857,tt0897361,84735,I Know Who Killed Me,2007-07-27,9620399.0,12000000,105.0,en,4.0,81.0,http://sonypictures.com/homevideo/iknowwhokilledme/,There are two sides to every crime.
3638,tt0481141,698,No Reservations,2007-07-25,92601050.0,28000000,104.0,en,6.1,336.0,http://noreservationsmovie.warnerbros.com/,Life isn't always made to order.
6589,tt0467110,287811,Underdog,2007-08-03,0.0,0,84.0,en,4.7,171.0,http://disney.go.com/disneyvideos/liveaction/underdog/,ONE NATION...UNDER DOG
8669,tt0423977,5228,Charlie Bartlett,2008-02-22,0.0,12000000,97.0,en,6.5,228.0,http://www.charliebartlett-themovie.com/,Popularity is a state of mind.
2503,tt0440963,43978,The Bourne Ultimatum,2007-08-03,442824138.0,70000000,115.0,en,7.3,2938.0,http://www.universalstudiosentertainment.com/the-bourne-ultimatum/,Remember everything. Forgive nothing.
155386,tt0439810,22812,La Sierra,2005-01-01,0.0,0,84.0,es,7.5,4.0,,
4516,tt0778784,20443,My Best Friend,2006-09-12,0.0,0,90.0,fr,6.1,59.0,http://www.monmeilleurami-lefilm.com/,It takes a lifetime to learn the meaning of friendship... François has 10 days.
8141,tt0796375,43011,You Kill Me,2007-02-09,2426851.0,4000000,90.0,en,6.2,82.0,http://www.youkillmethefilm.com/,Professional alcoholic hit man gets life back on track thanks to her
59995,tt0430768,14748,Wild Tigers I Have Known,2006-07-12,0.0,0,88.0,en,5.9,11.0,,
1721,tt0069095,597,All the Way Boys,1972-12-22,0.0,0,106.0,it,6.5,71.0,,
8363,tt0829482,12657,Superbad,2007-08-17,121463226.0,20000000,113.0,en,7.0,2152.0,http://www.areyousuperbad.com/,Come and Get Some!
4658,tt0488508,19236,Arctic Tale,2007-06-17,0.0,0,86.0,en,6.6,8.0,http://www.arctictalemovie.com/,
5956,tt0808331,3131,Joshua,2007-01-21,719968.0,0,105.0,en,5.9,76.0,,The story of a perfect boy who had the perfect plan.
6535,tt0796368,10327,Talk to Me,2007-07-13,4778376.0,0,118.0,en,7.1,36.0,,
1127,tt0434292,2756,Princesses,2005-09-02,0.0,0,113.0,es,6.9,24.0,http://www.princesaslapelicula.com/,
1393,tt0432325,9390,The Cave of the Yellow Dog,2005-07-27,0.0,0,93.0,mn,7.3,22.0,,
2701,tt0109036,8487,Abraham,1994-04-03,0.0,10000000,175.0,en,4.0,1.0,,
5174,tt0293564,31651,Rush Hour 3,2007-08-08,258022233.0,140000000,91.0,en,6.1,801.0,,The Rush Is On!
